"id","label"
"20140921_0002_5498_2_tg_3_2_3","trại"
"20140921_0002_5498_2_tg_3_2_4","mà"
"20140921_0002_5498_2_tg_3_2_5","đã"
"20140921_0002_5498_2_tg_3_2_6","xuất"
"20140921_0002_5498_2_tg_3_2_7","hiện"
"20140921_0002_5498_2_tg_3_2_8","thì"
"20140921_0002_5498_2_tg_3_2_9","làm"
"20140921_0002_5498_2_tg_3_3_0","trưởng"
"20140921_0002_5498_2_tg_3_3_1","Kiểm"
"20140921_0002_5498_2_tg_3_3_10","vậy"
"20140921_0002_5498_2_tg_3_3_14","Và"
"20140921_0002_5498_2_tg_3_3_16","xơi"
"20140921_0002_5498_2_tg_3_3_17","tái"
"20140921_0002_5498_2_tg_3_3_2","lâm"
"20140921_0002_5498_2_tg_3_3_20","Dự"
"20140921_0002_5498_2_tg_3_3_21","án"
"20140921_0002_5498_2_tg_3_3_23","Dankia"
"20140921_0002_5498_2_tg_3_3_3","tỉnh"
"20140921_0002_5498_2_tg_3_3_4","Lâm"
"20140921_0002_5498_2_tg_3_3_5","Đồng"
"20140921_0002_5498_2_tg_3_3_7","đã"
"20140921_0002_5498_2_tg_3_3_8","từng"
"20140921_0002_5498_2_tg_3_3_9","nói"
"20140921_0002_5498_2_tg_3_4_0","Resort"
"20140921_0002_5498_2_tg_3_4_10","vào"
"20140921_0002_5498_2_tg_3_4_12","thành"
"20140921_0002_5498_2_tg_3_4_13","phố"
"20140921_0002_5498_2_tg_3_4_14","Đà"
"20140921_0002_5498_2_tg_3_4_15","Lạt"
"20140921_0002_5498_2_tg_3_4_16","2"
"20140921_0002_5498_2_tg_3_4_18","của"
"20140921_0002_5498_2_tg_3_4_19","mơ"
"20140921_0002_5498_2_tg_3_4_2","đóng"
"20140921_0002_5498_2_tg_3_4_20","ước"
"20140921_0002_5498_2_tg_3_4_3","băng"
"20140921_0002_5498_2_tg_3_4_5","nhưng"
"20140921_0002_5498_2_tg_3_4_6","giờ"
"20140921_0002_5498_2_tg_3_4_7","đây"
"20140921_0002_5498_2_tg_3_4_8","trên"
"20140921_0002_5498_2_tg_3_4_9","đường"
"20140921_0002_5498_2_tg_3_5_0","ấy"
"20140921_0002_5498_2_tg_3_5_10","nhếch"
"20140921_0002_5498_2_tg_3_5_11","nhác"
"20140921_0002_5498_2_tg_3_5_12","được"
"20140921_0002_5498_2_tg_3_5_13","dựng"
"20140921_0002_5498_2_tg_3_5_14","lên"
"20140921_0002_5498_2_tg_3_5_2","người"
"20140921_0002_5498_2_tg_3_5_3","ta"
"20140921_0002_5498_2_tg_3_5_4","thấy"
"20140921_0002_5498_2_tg_3_5_5","những"
"20140921_0002_5498_2_tg_3_5_6","hàng"
"20140921_0002_5498_2_tg_3_5_7","quán"
"20140921_0002_5498_2_tg_3_6_0","những"
"20140921_0002_5498_2_tg_3_6_1","xe"
"20140921_0002_5498_2_tg_3_6_11","Đồng"
"20140921_0002_5498_2_tg_3_6_12","Nai"
"20140921_0002_5498_2_tg_3_6_14","Vũng"
"20140921_0002_5498_2_tg_3_6_15","Tàu"
"20140921_0002_5498_2_tg_3_6_17","Tây"
"20140921_0002_5498_2_tg_3_6_18","Nam"
"20140921_0002_5498_2_tg_3_6_19","bộ"
"20140921_0002_5498_2_tg_3_6_2","du"
"20140921_0002_5498_2_tg_3_6_20","đổ"
"20140921_0002_5498_2_tg_3_6_21","đến"
"20140921_0002_5498_2_tg_3_6_3","lịch"
"20140921_0002_5498_2_tg_3_6_4","mang"
"20140921_0002_5498_2_tg_3_6_5","biển"
"20140921_0002_5498_2_tg_3_6_6","số"
"20140921_0002_5498_2_tg_3_6_7","TP"
"20140921_0002_5498_2_tg_3_6_9","HCM"
"20140921_0002_5498_2_tg_3_7_0","dày"
"20140921_0002_5498_2_tg_3_7_1","đặc"
"20140921_0002_5498_2_tg_4_0_0","Ngay"
"20140921_0002_5498_2_tg_4_0_1","bên"
"20140921_0002_5498_2_tg_4_0_10","quán"
"20140921_0002_5498_2_tg_4_0_12","lều"
"20140921_0002_5498_2_tg_4_0_14","chòi"
"20140921_0002_5498_2_tg_4_0_16","từ"
"20140921_0002_5498_2_tg_4_0_17","tranh"
"20140921_0002_5498_2_tg_4_0_18","tre"
"20140921_0002_5498_2_tg_4_0_19","đến"
"20140921_0002_5498_2_tg_4_0_2","dưới"
"20140921_0002_5498_2_tg_4_0_3","hồ"
"20140921_0002_5498_2_tg_4_0_4","Dankia"
"20140921_0002_5498_2_tg_4_0_6","một"
"20140921_0002_5498_2_tg_4_0_7","loạt"
"20140921_0002_5498_2_tg_4_0_8","những"
"20140921_0002_5498_2_tg_4_0_9","hàng"
"20140921_0002_5498_2_tg_4_1_0","gỗ"
"20140921_0002_5498_2_tg_4_1_1","thông"
"20140921_0002_5498_2_tg_4_1_11","từ"
"20140921_0002_5498_2_tg_4_1_12","tạm"
"20140921_0002_5498_2_tg_4_1_13","bợ"
"20140921_0002_5498_2_tg_4_1_14","đến"
"20140921_0002_5498_2_tg_4_1_15","kiên"
"20140921_0002_5498_2_tg_4_1_16","cố"
"20140921_0002_5498_2_tg_4_1_18","xuất"
"20140921_0002_5498_2_tg_4_1_19","hiện"
"20140921_0002_5498_2_tg_4_1_3","rồi"
"20140921_0002_5498_2_tg_4_1_4","gạch"
"20140921_0002_5498_2_tg_4_1_6","ximăng"
"20140921_0002_5498_2_tg_4_2_0","Ở"
"20140921_0002_5498_2_tg_4_2_1","đây"
"20140921_0002_5498_2_tg_4_2_10","trang"
"20140921_0002_5498_2_tg_4_2_12","cho"
"20140921_0002_5498_2_tg_4_2_13","giống"
"20140921_0002_5498_2_tg_4_2_14","người"
"20140921_0002_5498_2_tg_4_2_15","Lạch"
"20140921_0002_5498_2_tg_4_2_16","để"
"20140921_0002_5498_2_tg_4_2_17","chụp"
"20140921_0002_5498_2_tg_4_2_18","hình"
"20140921_0002_5498_2_tg_4_2_2","người"
"20140921_0002_5498_2_tg_4_2_21","ngựa"
"20140921_0002_5498_2_tg_4_2_3","ta"
"20140921_0002_5498_2_tg_4_2_4","tổ"
"20140921_0002_5498_2_tg_4_2_5","chức"
"20140921_0002_5498_2_tg_4_2_6","cho"
"20140921_0002_5498_2_tg_4_2_7","thuê"
"20140921_0002_5498_2_tg_4_2_8","đồ"
"20140921_0002_5498_2_tg_4_2_9","cải"
"20140921_0002_5498_2_tg_4_3_0","thợ"
"20140921_0002_5498_2_tg_4_3_1","hình"
"20140921_0002_5498_2_tg_4_3_10","bán"
"20140921_0002_5498_2_tg_4_3_11","hàng"
"20140921_0002_5498_2_tg_4_3_12","đặc"
"20140921_0002_5498_2_tg_4_3_13","sản"
"20140921_0002_5498_2_tg_4_3_15","áo"
"20140921_0002_5498_2_tg_4_3_16","quần"
"20140921_0002_5498_2_tg_4_3_18","và"
"20140921_0002_5498_2_tg_4_3_19","cả"
"20140921_0002_5498_2_tg_4_3_23","du"
"20140921_0002_5498_2_tg_4_3_24","thuyền"
"20140921_0002_5498_2_tg_4_3_3","phục"
"20140921_0002_5498_2_tg_4_3_4","vụ"
"20140921_0002_5498_2_tg_4_3_5","ăn"
"20140921_0002_5498_2_tg_4_3_6","nhậu"
"20140921_0002_5498_2_tg_4_3_8","có"
"20140921_0002_5498_2_tg_4_3_9","quầy"
"20140921_0002_5498_2_tg_4_4_0","để"
"20140921_0002_5498_2_tg_4_4_1","chữ"
"20140921_0002_5498_2_tg_4_4_11","cái"
"20140921_0002_5498_2_tg_4_4_12","hồ"
"20140921_0002_5498_2_tg_4_4_13","giữ"
"20140921_0002_5498_2_tg_4_4_14","nhiệm"
"20140921_0002_5498_2_tg_4_4_15","vụ"
"20140921_0002_5498_2_tg_4_4_16","cung"
"20140921_0002_5498_2_tg_4_4_17","cấp"
"20140921_0002_5498_2_tg_4_4_18","nước"
"20140921_0002_5498_2_tg_4_4_19","sạch"
"20140921_0002_5498_2_tg_4_4_20","cho"
"20140921_0002_5498_2_tg_4_4_3","Dankia"
"20140921_0002_5498_2_tg_4_4_5","cho"
"20140921_0002_5498_2_tg_4_4_6","sang"
"20140921_0002_5498_2_tg_4_4_9","Và"
"20140921_0002_5498_2_tg_4_5_0","cả"
"20140921_0002_5498_2_tg_4_5_1","thành"
"20140921_0002_5498_2_tg_4_5_10","phân"
"20140921_0002_5498_2_tg_4_5_11","ngựa"
"20140921_0002_5498_2_tg_4_5_13","rác"
"20140921_0002_5498_2_tg_4_5_14","rưởi"
"20140921_0002_5498_2_tg_4_5_15","thải"
"20140921_0002_5498_2_tg_4_5_16","xuống"
"20140921_0002_5498_2_tg_4_5_18","rồi"
"20140921_0002_5498_2_tg_4_5_19","có"
"20140921_0002_5498_2_tg_4_5_3","Lạt"
"20140921_0002_5498_2_tg_4_5_5","hằng"
"20140921_0002_5498_2_tg_4_5_6","ngày"
"20140921_0002_5498_2_tg_4_5_7","bao"
"20140921_0002_5498_2_tg_4_5_8","nhiêu"
"20140921_0002_5498_2_tg_4_5_9","là"
"20140921_0002_5498_2_tg_4_6_0","cả"
"20140921_0002_5498_2_tg_4_6_1","mấy"
"20140921_0002_5498_2_tg_4_6_10","nữa"
"20140921_0002_5498_2_tg_4_6_2","cái"
"20140921_0002_5498_2_tg_4_6_3","WC"
"20140921_0002_5498_2_tg_4_6_4","nằm"
"20140921_0002_5498_2_tg_4_6_5","chỉ"
"20140921_0002_5498_2_tg_4_6_6","cách"
"20140921_0002_5498_2_tg_4_6_8","vài"
"20140921_0002_5498_2_tg_4_6_9","mét"
"20140921_0002_5498_2_tg_5_0_0","Một"
"20140921_0002_5498_2_tg_5_0_1","khu"
"20140921_0002_5498_2_tg_5_0_10","chính"
"20140921_0002_5498_2_tg_5_0_11","quyền"
"20140921_0002_5498_2_tg_5_0_12","không"
"20140921_0002_5498_2_tg_5_0_13","hay"
"20140921_0002_5498_2_tg_5_0_15","Mới"
"20140921_0002_5498_2_tg_5_0_16","đây"
"20140921_0002_5498_2_tg_5_0_18","tổng"
"20140921_0002_5498_2_tg_5_0_2","du"
"20140921_0002_5498_2_tg_5_0_3","lịch"
"20140921_0002_5498_2_tg_5_0_4","chụp"
"20140921_0002_5498_2_tg_5_0_5","giật"
"20140921_0002_5498_2_tg_5_0_6","đã"
"20140921_0002_5498_2_tg_5_0_7","ra"
"20140921_0002_5498_2_tg_5_0_8","đời"
"20140921_0002_5498_2_tg_5_0_9","mà"
"20140921_0002_5498_2_tg_5_1_0","cục"
"20140921_0002_5498_2_tg_5_1_1","trưởng"
"20140921_0002_5498_2_tg_5_1_10","đến"
"20140921_0002_5498_2_tg_5_1_11","tận"
"20140921_0002_5498_2_tg_5_1_12","đây"
"20140921_0002_5498_2_tg_5_1_14","rồi"
"20140921_0002_5498_2_tg_5_1_15","người"
"20140921_0002_5498_2_tg_5_1_16","ta"
"20140921_0002_5498_2_tg_5_1_17","lắc"
"20140921_0002_5498_2_tg_5_1_18","đầu"
"20140921_0002_5498_2_tg_5_1_19","ngao"
"20140921_0002_5498_2_tg_5_1_2","Tổng"
"20140921_0002_5498_2_tg_5_1_20","ngán"
"20140921_0002_5498_2_tg_5_1_3","cục"
"20140921_0002_5498_2_tg_5_1_4","Du"
"20140921_0002_5498_2_tg_5_1_5","lịch"
"20140921_0002_5498_2_tg_5_1_6","Võ"
"20140921_0002_5498_2_tg_5_1_7","Thị"
"20140921_0002_5498_2_tg_5_1_8","Thắng"
"20140921_0002_5498_2_tg_5_1_9","vào"
"20140921_0002_5498_2_tg_5_2_0","Lại"
"20140921_0002_5498_2_tg_5_2_1","một"
"20140921_0002_5498_2_tg_5_2_10","phòng"
"20140921_0002_5498_2_tg_5_2_11","hộ"
"20140921_0002_5498_2_tg_5_2_12","đầu"
"20140921_0002_5498_2_tg_5_2_14","nguồn"
"20140921_0002_5498_2_tg_5_2_15","Sêrêpôk"
"20140921_0002_5498_2_tg_5_2_16","đã"
"20140921_0002_5498_2_tg_5_2_2","lần"
"20140921_0002_5498_2_tg_5_2_3","nữa"
"20140921_0002_5498_2_tg_5_2_5","chính"
"20140921_0002_5498_2_tg_5_2_6","ban"
"20140921_0002_5498_2_tg_5_2_7","quản"
"20140921_0002_5498_2_tg_5_2_8","lý"
"20140921_0002_5498_2_tg_5_2_9","rừng"
"20140921_0002_5498_2_tg_5_3_1","thả"
"20140921_0002_5498_2_tg_5_3_10","du"
"20140921_0002_5498_2_tg_5_3_11","lịch"
"20140921_0002_5498_2_tg_5_3_12","trời"
"20140921_0002_5498_2_tg_5_3_13","ơi"
"20140921_0002_5498_2_tg_5_3_14","như"
"20140921_0002_5498_2_tg_5_3_18","Sáu"
"20140921_0002_5498_2_tg_5_3_19","năm"
"20140921_0002_5498_2_tg_5_3_2","cửa"
"20140921_0002_5498_2_tg_5_3_20","trôi"
"20140921_0002_5498_2_tg_5_3_21","đi"
"20140921_0002_5498_2_tg_5_3_4","cho"
"20140921_0002_5498_2_tg_5_3_5","sự"
"20140921_0002_5498_2_tg_5_3_6","hình"
"20140921_0002_5498_2_tg_5_3_7","thành"
"20140921_0002_5498_2_tg_5_3_8","một"
"20140921_0002_5498_2_tg_5_3_9","khu"
"20140921_0002_5498_2_tg_5_4_0","lặng"
"20140921_0002_5498_2_tg_5_4_1","kể"
"20140921_0002_5498_2_tg_5_4_10","được"
"20140921_0002_5498_2_tg_5_4_11","phê"
"20140921_0002_5498_2_tg_5_4_12","duyệt"
"20140921_0002_5498_2_tg_5_4_13","ở"
"20140921_0002_5498_2_tg_5_4_14","Lâm"
"20140921_0002_5498_2_tg_5_4_15","Đồng"
"20140921_0002_5498_2_tg_5_4_16","dường"
"20140921_0002_5498_2_tg_5_4_17","như"
"20140921_0002_5498_2_tg_5_4_2","từ"
"20140921_0002_5498_2_tg_5_4_3","ngày"
"20140921_0002_5498_2_tg_5_4_4","dự"
"20140921_0002_5498_2_tg_5_4_5","án"
"20140921_0002_5498_2_tg_5_4_7","Dankia"
"20140921_0002_5498_2_tg_5_4_8","Resort"
"20140921_0002_5498_2_tg_5_5_0","người"
"20140921_0002_5498_2_tg_5_5_1","dân"
"20140921_0002_5498_2_tg_5_5_10","chí"
"20140921_0002_5498_2_tg_5_5_11","cũng"
"20140921_0002_5498_2_tg_5_5_12","không"
"20140921_0002_5498_2_tg_5_5_13","còn"
"20140921_0002_5498_2_tg_5_5_14","say"
"20140921_0002_5498_2_tg_5_5_15","sưa"
"20140921_0002_5498_2_tg_5_5_16","nhắc"
"20140921_0002_5498_2_tg_5_5_17","đến"
"20140921_0002_5498_2_tg_5_5_2","lơi"
"20140921_0002_5498_2_tg_5_5_3","dần"
"20140921_0002_5498_2_tg_5_5_4","để"
"20140921_0002_5498_2_tg_5_5_5","ý"
"20140921_0002_5498_2_tg_5_5_6","đến"
"20140921_0002_5498_2_tg_5_5_7","nó"
"20140921_0002_5498_2_tg_5_5_9","báo"
"20140921_0002_5498_2_tg_6_0_0","Nhưng"
"20140921_0002_5498_2_tg_6_0_1","đó"
"20140921_0002_5498_2_tg_6_0_10","về"
"20140921_0002_5498_2_tg_6_0_11","Dankia"
"20140921_0002_5498_2_tg_6_0_13","vẫn"
"20140921_0002_5498_2_tg_6_0_14","hi"
"20140921_0002_5498_2_tg_6_0_15","vọng"
"20140921_0002_5498_2_tg_6_0_19","Và"
"20140921_0002_5498_2_tg_6_0_2","đây"
"20140921_0002_5498_2_tg_6_0_20","mới"
"20140921_0002_5498_2_tg_6_0_3","vẫn"
"20140921_0002_5498_2_tg_6_0_4","còn"
"20140921_0002_5498_2_tg_6_0_5","những"
"20140921_0002_5498_2_tg_6_0_6","người"
"20140921_0002_5498_2_tg_6_0_7","chú"
"20140921_0002_5498_2_tg_6_0_8","tâm"
"20140921_0002_5498_2_tg_6_0_9","nhìn"
"20140921_0002_5498_2_tg_6_1_0","đây"
"20140921_0002_5498_2_tg_6_1_1","thôi"
"20140921_0002_5498_2_tg_6_1_10","trung"
"20140921_0002_5498_2_tg_6_1_11","tâm"
"20140921_0002_5498_2_tg_6_1_12","của"
"20140921_0002_5498_2_tg_6_1_13","UBND"
"20140921_0002_5498_2_tg_6_1_14","tỉnh"
"20140921_0002_5498_2_tg_6_1_15","Lâm"
"20140921_0002_5498_2_tg_6_1_16","Đồng"
"20140921_0002_5498_2_tg_6_1_18","tân"
"20140921_0002_5498_2_tg_6_1_19","bí"
"20140921_0002_5498_2_tg_6_1_3","trong"
"20140921_0002_5498_2_tg_6_1_4","một"
"20140921_0002_5498_2_tg_6_1_5","cuộc"
"20140921_0002_5498_2_tg_6_1_6","họp"
"20140921_0002_5498_2_tg_6_1_7","tại"
"20140921_0002_5498_2_tg_6_1_8","phòng"
"20140921_0002_5498_2_tg_6_1_9","họp"
"20140921_0002_5498_2_tg_6_2_0","thư"
"20140921_0002_5498_2_tg_6_2_1","của"
"20140921_0002_5498_2_tg_6_2_10","vẫn"
"20140921_0002_5498_2_tg_6_2_11","tiếp"
"20140921_0002_5498_2_tg_6_2_12","tục"
"20140921_0002_5498_2_tg_6_2_13","đeo"
"20140921_0002_5498_2_tg_6_2_14","đuổi"
"20140921_0002_5498_2_tg_6_2_2","Lâm"
"20140921_0002_5498_2_tg_6_2_3","Đồng"
"20140921_0002_5498_2_tg_6_2_4","Nguyễn"
"20140921_0002_5498_2_tg_6_2_5","Văn"
"20140921_0002_5498_2_tg_6_2_6","Đẳng"
"20140921_0002_5498_2_tg_6_2_7","nói"
"20140921_0002_5498_2_tg_6_2_8","rằng"
"20140921_0002_5498_2_tg_6_2_9","Singapore"
"20140921_0002_5498_2_tg_6_3_0","Dankia"
"20140921_0002_5498_2_tg_6_3_1","Resort"
"20140921_0002_5498_2_tg_6_3_10","đường"
"20140921_0002_5498_2_tg_6_3_11","cao"
"20140921_0002_5498_2_tg_6_3_13","Lạt"
"20140921_0002_5498_2_tg_6_3_15","Dầu"
"20140921_0002_5498_2_tg_6_3_16","Giây"
"20140921_0002_5498_2_tg_6_3_17","sắp"
"20140921_0002_5498_2_tg_6_3_18","mở"
"20140921_0002_5498_2_tg_6_3_20","và"
"20140921_0002_5498_2_tg_6_3_4","nhất"
"20140921_0002_5498_2_tg_6_3_5","là"
"20140921_0002_5498_2_tg_6_3_6","khi"
"20140921_0002_5498_2_tg_6_3_7","họ"
"20140921_0002_5498_2_tg_6_3_8","nghe"
"20140921_0002_5498_2_tg_6_3_9","tin"
"20140921_0002_5498_2_tg_6_4_0","phi"
"20140921_0002_5498_2_tg_6_4_1","trường"
"20140921_0002_5498_2_tg_6_4_10","thành"
"20140921_0002_5498_2_tg_6_4_11","phi"
"20140921_0002_5498_2_tg_6_4_12","trường"
"20140921_0002_5498_2_tg_6_4_13","quốc"
"20140921_0002_5498_2_tg_6_4_14","tế"
"20140921_0002_5498_2_tg_6_4_2","Liên"
"20140921_0002_5498_2_tg_6_4_3","Khương"
"20140921_0002_5498_2_tg_6_4_4","nay"
"20140921_0002_5498_2_tg_6_4_5","đang"
"20140921_0002_5498_2_tg_6_4_7","lên"
"20140921_0002_5498_2_tg_6_4_8","đời"
"20140921_0002_5498_2_tg_7_0_0","Dankia"
"20140921_0002_5498_2_tg_7_0_1","ơi"
"20140921_0002_5498_2_tg_7_0_3","hãy"
"20140921_0002_5498_2_tg_7_0_4","chờ"
"20140921_0002_5498_2_tg_7_0_5","nhé"
"20140921_0013_4899_1_tg_0_0_0","Trước"
"20140921_0013_4899_1_tg_0_0_1","giờ"
"20140921_0013_4899_1_tg_0_0_12","ầm"
"20140921_0013_4899_1_tg_0_0_16","ầm"
"20140921_0013_4899_1_tg_0_0_18","những"
"20140921_0013_4899_1_tg_0_0_19","tiếng"
"20140921_0013_4899_1_tg_0_0_2","G"
"20140921_0013_4899_1_tg_0_0_20","nổ"
"20140921_0013_4899_1_tg_0_0_21","mìn"
"20140921_0013_4899_1_tg_0_0_22","vang"
"20140921_0013_4899_1_tg_0_0_23","vọng"
"20140921_0013_4899_1_tg_0_0_24","từ"
"20140921_0013_4899_1_tg_0_0_3","bạt"
"20140921_0013_4899_1_tg_0_0_4","núi"
"20140921_0013_4899_1_tg_0_0_5","thông"
"20140921_0013_4899_1_tg_0_0_6","hầm"
"20140921_0013_4899_1_tg_0_0_8","Ầm"
"20140921_0013_4899_1_tg_0_1_0","lòng"
"20140921_0013_4899_1_tg_0_1_1","đất"
"20140921_0013_4899_1_tg_0_1_10","cùng"
"20140921_0013_4899_1_tg_0_1_11","sắp"
"20140921_0013_4899_1_tg_0_1_12","sửa"
"20140921_0013_4899_1_tg_0_1_13","thông"
"20140921_0013_4899_1_tg_0_1_14","nhau"
"20140921_0013_4899_1_tg_0_1_15","đã"
"20140921_0013_4899_1_tg_0_1_16","làm"
"20140921_0013_4899_1_tg_0_1_17","cả"
"20140921_0013_4899_1_tg_0_1_18","đại"
"20140921_0013_4899_1_tg_0_1_2","núi"
"20140921_0013_4899_1_tg_0_1_3","Hải"
"20140921_0013_4899_1_tg_0_1_4","Vân"
"20140921_0013_4899_1_tg_0_1_6","Những"
"20140921_0013_4899_1_tg_0_1_7","mét"
"20140921_0013_4899_1_tg_0_1_8","hầm"
"20140921_0013_4899_1_tg_0_1_9","cuối"
"20140921_0013_4899_1_tg_0_2_0","công"
"20140921_0013_4899_1_tg_0_2_1","trình"
"20140921_0013_4899_1_tg_0_2_10","PV"
"20140921_0013_4899_1_tg_0_2_11","Tuổi"
"20140921_0013_4899_1_tg_0_2_12","Trẻ"
"20140921_0013_4899_1_tg_0_2_13","đã"
"20140921_0013_4899_1_tg_0_2_14","có"
"20140921_0013_4899_1_tg_0_2_15","mặt"
"20140921_0013_4899_1_tg_0_2_16","ở"
"20140921_0013_4899_1_tg_0_2_17","điểm"
"20140921_0013_4899_1_tg_0_2_18","nóng"
"20140921_0013_4899_1_tg_0_2_19","này"
"20140921_0013_4899_1_tg_0_2_2","này"
"20140921_0013_4899_1_tg_0_2_21","152"
"20140921_0013_4899_1_tg_0_2_3","tấp"
"20140921_0013_4899_1_tg_0_2_4","nập"
"20140921_0013_4899_1_tg_0_2_6","khẩn"
"20140921_0013_4899_1_tg_0_2_7","trương"
"20140921_0013_4899_1_tg_0_2_8","hơn"
"20140921_0013_4899_1_tg_0_3_0","mũi"
"20140921_0013_4899_1_tg_0_3_1","khoan"
"20140921_0013_4899_1_tg_0_3_10","khoan"
"20140921_0013_4899_1_tg_0_3_11","2"
"20140921_0013_4899_1_tg_0_3_13","827"
"20140921_0013_4899_1_tg_0_3_14","m"
"20140921_0013_4899_1_tg_0_3_16","tiếng"
"20140921_0013_4899_1_tg_0_3_17","va"
"20140921_0013_4899_1_tg_0_3_18","chạm"
"20140921_0013_4899_1_tg_0_3_19","giữa"
"20140921_0013_4899_1_tg_0_3_2","mỗi"
"20140921_0013_4899_1_tg_0_3_20","mũi"
"20140921_0013_4899_1_tg_0_3_3","ngày"
"20140921_0013_4899_1_tg_0_3_8","Tại"
"20140921_0013_4899_1_tg_0_3_9","điểm"
"20140921_0013_4899_1_tg_0_4_0","khoan"
"20140921_0013_4899_1_tg_0_4_1","thép"
"20140921_0013_4899_1_tg_0_4_10","một"
"20140921_0013_4899_1_tg_0_4_11","thứ"
"20140921_0013_4899_1_tg_0_4_12","âm"
"20140921_0013_4899_1_tg_0_4_13","thanh"
"20140921_0013_4899_1_tg_0_4_14","nghe"
"20140921_0013_4899_1_tg_0_4_15","siết"
"20140921_0013_4899_1_tg_0_4_16","cả"
"20140921_0013_4899_1_tg_0_4_17","tai"
"20140921_0013_4899_1_tg_0_4_2","và"
"20140921_0013_4899_1_tg_0_4_3","đá"
"20140921_0013_4899_1_tg_0_4_4","cứng"
"20140921_0013_4899_1_tg_0_4_5","siết"
"20140921_0013_4899_1_tg_0_4_6","vào"
"20140921_0013_4899_1_tg_0_4_7","nhau"
"20140921_0013_4899_1_tg_0_4_8","phát"
"20140921_0013_4899_1_tg_0_4_9","ra"
"20140921_0013_4899_1_tg_1_0_0","Đá"
"20140921_0013_4899_1_tg_1_0_10","tuôn"
"20140921_0013_4899_1_tg_1_0_11","xuống"
"20140921_0013_4899_1_tg_1_0_12","và"
"20140921_0013_4899_1_tg_1_0_13","tối"
"20140921_0013_4899_1_tg_1_0_14","tăm"
"20140921_0013_4899_1_tg_1_0_15","khiến"
"20140921_0013_4899_1_tg_1_0_16","chúng"
"20140921_0013_4899_1_tg_1_0_17","tôi"
"20140921_0013_4899_1_tg_1_0_18","lẫn"
"20140921_0013_4899_1_tg_1_0_19","những"
"20140921_0013_4899_1_tg_1_0_2","bụi"
"20140921_0013_4899_1_tg_1_0_4","không"
"20140921_0013_4899_1_tg_1_0_5","khí"
"20140921_0013_4899_1_tg_1_0_6","ngột"
"20140921_0013_4899_1_tg_1_0_7","ngạt"
"20140921_0013_4899_1_tg_1_0_9","nước"
"20140921_0013_4899_1_tg_1_1_0","người"
"20140921_0013_4899_1_tg_1_1_1","thợ"
"20140921_0013_4899_1_tg_1_1_10","khoan"
"20140921_0013_4899_1_tg_1_1_11","chủ"
"20140921_0013_4899_1_tg_1_1_12","lực"
"20140921_0013_4899_1_tg_1_1_13","của"
"20140921_0013_4899_1_tg_1_1_14","đội"
"20140921_0013_4899_1_tg_1_1_15","khoan"
"20140921_0013_4899_1_tg_1_1_16","số"
"20140921_0013_4899_1_tg_1_1_17","1"
"20140921_0013_4899_1_tg_1_1_19","Công"
"20140921_0013_4899_1_tg_1_1_2","lặng"
"20140921_0013_4899_1_tg_1_1_20","ty"
"20140921_0013_4899_1_tg_1_1_3","người"
"20140921_0013_4899_1_tg_1_1_5","Phía"
"20140921_0013_4899_1_tg_1_1_6","trước"
"20140921_0013_4899_1_tg_1_1_8","hai"
"20140921_0013_4899_1_tg_1_1_9","mũi"
"20140921_0013_4899_1_tg_1_2_0","Sông"
"20140921_0013_4899_1_tg_1_2_1","Đà"
"20140921_0013_4899_1_tg_1_2_10","nam"
"20140921_0013_4899_1_tg_1_2_12","lầm"
"20140921_0013_4899_1_tg_1_2_13","lũi"
"20140921_0013_4899_1_tg_1_2_14","tiến"
"20140921_0013_4899_1_tg_1_2_15","sang"
"20140921_0013_4899_1_tg_1_2_17","lãnh"
"20140921_0013_4899_1_tg_1_2_18","địa"
"20140921_0013_4899_1_tg_1_2_2","10"
"20140921_0013_4899_1_tg_1_2_20","của"
"20140921_0013_4899_1_tg_1_2_4","thuộc"
"20140921_0013_4899_1_tg_1_2_5","hầm"
"20140921_0013_4899_1_tg_1_2_6","chính"
"20140921_0013_4899_1_tg_1_2_7","đường"
"20140921_0013_4899_1_tg_1_2_8","bộ"
"20140921_0013_4899_1_tg_1_2_9","cửa"
"20140921_0013_4899_1_tg_1_3_0","hầm"
"20140921_0013_4899_1_tg_1_3_1","bắc"
"20140921_0013_4899_1_tg_1_3_10","nghị"
"20140921_0013_4899_1_tg_1_3_12","cuối"
"20140921_0013_4899_1_tg_1_3_13","cùng"
"20140921_0013_4899_1_tg_1_3_14","trước"
"20140921_0013_4899_1_tg_1_3_15","khi"
"20140921_0013_4899_1_tg_1_3_16","hoàn"
"20140921_0013_4899_1_tg_1_3_17","thành"
"20140921_0013_4899_1_tg_1_3_18","sứ"
"20140921_0013_4899_1_tg_1_3_2","để"
"20140921_0013_4899_1_tg_1_3_3","thực"
"20140921_0013_4899_1_tg_1_3_4","hiện"
"20140921_0013_4899_1_tg_1_3_5","những"
"20140921_0013_4899_1_tg_1_3_6","mét"
"20140921_0013_4899_1_tg_1_3_7","khoan"
"20140921_0013_4899_1_tg_1_3_9","hữu"
"20140921_0013_4899_1_tg_1_4_0","mệnh"
"20140921_0013_4899_1_tg_1_4_1","cao"
"20140921_0013_4899_1_tg_1_4_10","đèo"
"20140921_0013_4899_1_tg_1_4_11","Hải"
"20140921_0013_4899_1_tg_1_4_12","Vân"
